,국적(지역)별(1),성별(1),variable,value
6538,총계,제3의성,2019.13,0
6539,아시아주계,계,2019.13,938
6540,아시아주계,남자,2019.13,457
6541,아시아주계,여자,2019.13,481
6542,북아메리카주계,계,2019.13,364
6543,북아메리카주계,남자,2019.13,233
6544,북아메리카주계,여자,2019.13,131
6545,남아메리카주계,계,2019.13,52
6546,남아메리카주계,남자,2019.13,31
6547,남아메리카주계,여자,2019.13,21
6548,유럽주계,계,2019.13,133
6549,유럽주계,남자,2019.13,83
6550,유럽주계,여자,2019.13,50
6551,오세아니아주계,계,2019.13,17
6552,오세아니아주계,남자,2019.13,11
6553,오세아니아주계,여자,2019.13,6
6554,오세아니아주계,제3의성,2019.13,0
6555,아프리카주계,계,2019.13,56
6556,아프리카주계,남자,2019.13,43
6557,아프리카주계,여자,2019.13,13
6558,기타계,계,2019.13,1
6559,기타계,남자,2019.13,1
6560,기타계,여자,2019.13,0
6561,국적(지역)별(1),성별(1),2019.14,주재(D-7)
6562,총계,계,2019.14,1400
6563,총계,남자,2019.14,1221
6564,총계,여자,2019.14,179
6565,총계,제3의성,2019.14,0
6566,아시아주계,계,2019.14,966
6567,아시아주계,남자,2019.14,830
6568,아시아주계,여자,2019.14,136
6569,북아메리카주계,계,2019.14,223
6570,북아메리카주계,남자,2019.14,203
6571,북아메리카주계,여자,2019.14,20
6572,남아메리카주계,계,2019.14,9
6573,남아메리카주계,남자,2019.14,8
6574,남아메리카주계,여자,2019.14,1
6575,유럽주계,계,2019.14,179
6576,유럽주계,남자,2019.14,159
6577,유럽주계,여자,2019.14,20
6578,오세아니아주계,계,2019.14,17
6579,오세아니아주계,남자,2019.14,16
6580,오세아니아주계,여자,2019.14,1
6581,오세아니아주계,제3의성,2019.14,0
6582,아프리카주계,계,2019.14,6
6583,아프리카주계,남자,2019.14,5
6584,아프리카주계,여자,2019.14,1
6585,기타계,계,2019.14,0
6586,기타계,남자,2019.14,0
6587,기타계,여자,2019.14,0
6588,국적(지역)별(1),성별(1),2019.15,기업투자(D-8)
6589,총계,계,2019.15,5909
6590,총계,남자,2019.15,5264
6591,총계,여자,2019.15,645
6592,총계,제3의성,2019.15,0
6593,아시아주계,계,2019.15,4365
6594,아시아주계,남자,2019.15,3870
6595,아시아주계,여자,2019.15,495
6596,북아메리카주계,계,2019.15,320
6597,북아메리카주계,남자,2019.15,279
6598,북아메리카주계,여자,2019.15,41
6599,남아메리카주계,계,2019.15,31
6600,남아메리카주계,남자,2019.15,29
6601,남아메리카주계,여자,2019.15,2
6602,유럽주계,계,2019.15,886
6603,유럽주계,남자,2019.15,814
6604,유럽주계,여자,2019.15,72
6605,오세아니아주계,계,2019.15,59
6606,오세아니아주계,남자,2019.15,48
6607,오세아니아주계,여자,2019.15,11
6608,오세아니아주계,제3의성,2019.15,0
6609,아프리카주계,계,2019.15,248
6610,아프리카주계,남자,2019.15,224
6611,아프리카주계,여자,2019.15,24
6612,기타계,계,2019.15,0
6613,기타계,남자,2019.15,0
6614,기타계,여자,2019.15,0
6615,국적(지역)별(1),성별(1),2019.16,무역경영(D-9)
6616,총계,계,2019.16,2352
6617,총계,남자,2019.16,2119
6618,총계,여자,2019.16,233
6619,총계,제3의성,2019.16,0
6620,아시아주계,계,2019.16,1150
6621,아시아주계,남자,2019.16,982
6622,아시아주계,여자,2019.16,168
6623,북아메리카주계,계,2019.16,234
6624,북아메리카주계,남자,2019.16,221
6625,북아메리카주계,여자,2019.16,13
6626,남아메리카주계,계,2019.16,19
6627,남아메리카주계,남자,2019.16,18
6628,남아메리카주계,여자,2019.16,1
6629,유럽주계,계,2019.16,700
6630,유럽주계,남자,2019.16,669
6631,유럽주계,여자,2019.16,31
6632,오세아니아주계,계,2019.16,34
6633,오세아니아주계,남자,2019.16,32
6634,오세아니아주계,여자,2019.16,2
6635,오세아니아주계,제3의성,2019.16,0
6636,아프리카주계,계,2019.16,215
6637,아프리카주계,남자,2019.16,197
6638,아프리카주계,여자,2019.16,18
6639,기타계,계,2019.16,0
6640,기타계,남자,2019.16,0
6641,기타계,여자,2019.16,0
6642,국적(지역)별(1),성별(1),2019.17,구직(D-10)
6643,총계,계,2019.17,5419
6644,총계,남자,2019.17,2326
6645,총계,여자,2019.17,3093
6646,총계,제3의성,2019.17,0
6647,아시아주계,계,2019.17,4727
6648,아시아주계,남자,2019.17,1943
6649,아시아주계,여자,2019.17,2784
6650,북아메리카주계,계,2019.17,127
6651,북아메리카주계,남자,2019.17,78
6652,북아메리카주계,여자,2019.17,49
6653,남아메리카주계,계,2019.17,47
6654,남아메리카주계,남자,2019.17,21
6655,남아메리카주계,여자,2019.17,26
6656,유럽주계,계,2019.17,161
6657,유럽주계,남자,2019.17,60
6658,유럽주계,여자,2019.17,101
6659,오세아니아주계,계,2019.17,11
6660,오세아니아주계,남자,2019.17,5
6661,오세아니아주계,여자,2019.17,6
6662,오세아니아주계,제3의성,2019.17,0
6663,아프리카주계,계,2019.17,344
6664,아프리카주계,남자,2019.17,218
6665,아프리카주계,여자,2019.17,126
6666,기타계,계,2019.17,2
6667,기타계,남자,2019.17,1
6668,기타계,여자,2019.17,1
6669,국적(지역)별(1),성별(1),2019.18,교수(E-1)
6670,총계,계,2019.18,2187
6671,총계,남자,2019.18,1625
6672,총계,여자,2019.18,562
6673,총계,제3의성,2019.18,0
6674,아시아주계,계,2019.18,822
6675,아시아주계,남자,2019.18,580
6676,아시아주계,여자,2019.18,242
6677,북아메리카주계,계,2019.18,762
6678,북아메리카주계,남자,2019.18,593
6679,북아메리카주계,여자,2019.18,169
6680,남아메리카주계,계,2019.18,21
6681,남아메리카주계,남자,2019.18,11
6682,남아메리카주계,여자,2019.18,10
6683,유럽주계,계,2019.18,434
6684,유럽주계,남자,2019.18,333
6685,유럽주계,여자,2019.18,101
6686,오세아니아주계,계,2019.18,70
6687,오세아니아주계,남자,2019.18,52
6688,오세아니아주계,여자,2019.18,18
6689,오세아니아주계,제3의성,2019.18,0
6690,아프리카주계,계,2019.18,78
6691,아프리카주계,남자,2019.18,56
6692,아프리카주계,여자,2019.18,22
6693,기타계,계,2019.18,0
6694,기타계,남자,2019.18,0
6695,기타계,여자,2019.18,0
6696,국적(지역)별(1),성별(1),2019.19,회화(E-2)
6697,총계,계,2019.19,13910
6698,총계,남자,2019.19,5492
6699,총계,여자,2019.19,8418
6700,총계,제3의성,2019.19,0
6701,아시아주계,계,2019.19,970
6702,아시아주계,남자,2019.19,89
6703,아시아주계,여자,2019.19,881
6704,북아메리카주계,계,2019.19,8721
6705,북아메리카주계,남자,2019.19,3480
6706,북아메리카주계,여자,2019.19,5241
6707,남아메리카주계,계,2019.19,15
6708,남아메리카주계,남자,2019.19,4
6709,남아메리카주계,여자,2019.19,11
6710,유럽주계,계,2019.19,1959
6711,유럽주계,남자,2019.19,1054
6712,유럽주계,여자,2019.19,905
6713,오세아니아주계,계,2019.19,448
6714,오세아니아주계,남자,2019.19,222
6715,오세아니아주계,여자,2019.19,226
6716,오세아니아주계,제3의성,2019.19,0
6717,아프리카주계,계,2019.19,1797
6718,아프리카주계,남자,2019.19,643
6719,아프리카주계,여자,2019.19,1154
6720,기타계,계,2019.19,0
6721,기타계,남자,2019.19,0
6722,기타계,여자,2019.19,0
6723,국적(지역)별(1),성별(1),2019.20,연구(E-3)
6724,총계,계,2019.20,3132
6725,총계,남자,2019.20,2626
6726,총계,여자,2019.20,506
6727,총계,제3의성,2019.20,0
6728,아시아주계,계,2019.20,2666
6729,아시아주계,남자,2019.20,2216
6730,아시아주계,여자,2019.20,450
6731,북아메리카주계,계,2019.20,74
6732,북아메리카주계,남자,2019.20,68
6733,북아메리카주계,여자,2019.20,6
6734,남아메리카주계,계,2019.20,22
6735,남아메리카주계,남자,2019.20,16
6736,남아메리카주계,여자,2019.20,6
6737,유럽주계,계,2019.20,239
6738,유럽주계,남자,2019.20,207
6739,유럽주계,여자,2019.20,32
6740,오세아니아주계,계,2019.20,18
6741,오세아니아주계,남자,2019.20,18
6742,오세아니아주계,여자,2019.20,0
6743,오세아니아주계,제3의성,2019.20,0
6744,아프리카주계,계,2019.20,113
6745,아프리카주계,남자,2019.20,101
6746,아프리카주계,여자,2019.20,12
6747,기타계,계,2019.20,0
6748,기타계,남자,2019.20,0
6749,기타계,여자,2019.20,0
6750,국적(지역)별(1),성별(1),2019.21,기술지도(E-4)
6751,총계,계,2019.21,220
6752,총계,남자,2019.21,219
6753,총계,여자,2019.21,1
6754,총계,제3의성,2019.21,0
6755,아시아주계,계,2019.21,30
6756,아시아주계,남자,2019.21,30
6757,아시아주계,여자,2019.21,0
6758,북아메리카주계,계,2019.21,97
6759,북아메리카주계,남자,2019.21,97
6760,북아메리카주계,여자,2019.21,0
6761,남아메리카주계,계,2019.21,7
6762,남아메리카주계,남자,2019.21,7
6763,남아메리카주계,여자,2019.21,0
6764,유럽주계,계,2019.21,69
6765,유럽주계,남자,2019.21,68
6766,유럽주계,여자,2019.21,1
6767,오세아니아주계,계,2019.21,14
6768,오세아니아주계,남자,2019.21,14
6769,오세아니아주계,여자,2019.21,0
6770,오세아니아주계,제3의성,2019.21,0
6771,아프리카주계,계,2019.21,3
6772,아프리카주계,남자,2019.21,3
6773,아프리카주계,여자,2019.21,0
6774,기타계,계,2019.21,0
6775,기타계,남자,2019.21,0
6776,기타계,여자,2019.21,0
6777,국적(지역)별(1),성별(1),2019.22,전문직업(E-5)
6778,총계,계,2019.22,624
6779,총계,남자,2019.22,616
6780,총계,여자,2019.22,8
6781,총계,제3의성,2019.22,0
6782,아시아주계,계,2019.22,208
6783,아시아주계,남자,2019.22,205
6784,아시아주계,여자,2019.22,3
6785,북아메리카주계,계,2019.22,82
6786,북아메리카주계,남자,2019.22,81
6787,북아메리카주계,여자,2019.22,1
6788,남아메리카주계,계,2019.22,89
6789,남아메리카주계,남자,2019.22,87
6790,남아메리카주계,여자,2019.22,2
6791,유럽주계,계,2019.22,202
6792,유럽주계,남자,2019.22,201
6793,유럽주계,여자,2019.22,1
6794,오세아니아주계,계,2019.22,34
6795,오세아니아주계,남자,2019.22,33
6796,오세아니아주계,여자,2019.22,1
6797,오세아니아주계,제3의성,2019.22,0
6798,아프리카주계,계,2019.22,9
6799,아프리카주계,남자,2019.22,9
6800,아프리카주계,여자,2019.22,0
6801,기타계,계,2019.22,0
6802,기타계,남자,2019.22,0
6803,기타계,여자,2019.22,0
6804,국적(지역)별(1),성별(1),2019.23,예술흥행(E-6)
6805,총계,계,2019.23,3549
6806,총계,남자,2019.23,1131
6807,총계,여자,2019.23,2418
6808,총계,제3의성,2019.23,0
6809,아시아주계,계,2019.23,2633
6810,아시아주계,남자,2019.23,583
6811,아시아주계,여자,2019.23,2050
6812,북아메리카주계,계,2019.23,163
6813,북아메리카주계,남자,2019.23,123
6814,북아메리카주계,여자,2019.23,40
6815,남아메리카주계,계,2019.23,115
6816,남아메리카주계,남자,2019.23,89
6817,남아메리카주계,여자,2019.23,26
6818,유럽주계,계,2019.23,545
6819,유럽주계,남자,2019.23,271
6820,유럽주계,여자,2019.23,274
6821,오세아니아주계,계,2019.23,36
6822,오세아니아주계,남자,2019.23,27
6823,오세아니아주계,여자,2019.23,9
6824,오세아니아주계,제3의성,2019.23,0
6825,아프리카주계,계,2019.23,57
6826,아프리카주계,남자,2019.23,38
6827,아프리카주계,여자,2019.23,19
6828,기타계,계,2019.23,0
6829,기타계,남자,2019.23,0
6830,기타계,여자,2019.23,0
6831,국적(지역)별(1),성별(1),2019.24,특정활동(E-7)
6832,총계,계,2019.24,21314
6833,총계,남자,2019.24,14886
6834,총계,여자,2019.24,6428
6835,총계,제3의성,2019.24,0
6836,아시아주계,계,2019.24,17525
6837,아시아주계,남자,2019.24,12439
6838,아시아주계,여자,2019.24,5086
6839,북아메리카주계,계,2019.24,1786
6840,북아메리카주계,남자,2019.24,1087
6841,북아메리카주계,여자,2019.24,699
6842,남아메리카주계,계,2019.24,189
6843,남아메리카주계,남자,2019.24,127
6844,남아메리카주계,여자,2019.24,62
6845,유럽주계,계,2019.24,1384
6846,유럽주계,남자,2019.24,944
6847,유럽주계,여자,2019.24,440
6848,오세아니아주계,계,2019.24,215
6849,오세아니아주계,남자,2019.24,133
6850,오세아니아주계,여자,2019.24,82
6851,오세아니아주계,제3의성,2019.24,0
6852,아프리카주계,계,2019.24,215
6853,아프리카주계,남자,2019.24,156
6854,아프리카주계,여자,2019.24,59
6855,기타계,계,2019.24,0
6856,기타계,남자,2019.24,0
6857,기타계,여자,2019.24,0
6858,국적(지역)별(1),성별(1),2019.25,비전문취업(E-9)
6859,총계,계,2019.25,276755
6860,총계,남자,2019.25,253848
6861,총계,여자,2019.25,22907
6862,총계,제3의성,2019.25,0
6863,아시아주계,계,2019.25,276634
6864,아시아주계,남자,2019.25,253750
6865,아시아주계,여자,2019.25,22884
6866,북아메리카주계,계,2019.25,1
6867,북아메리카주계,남자,2019.25,0
6868,북아메리카주계,여자,2019.25,1
6869,남아메리카주계,계,2019.25,13
6870,남아메리카주계,남자,2019.25,9
6871,남아메리카주계,여자,2019.25,4
6872,유럽주계,계,2019.25,30
6873,유럽주계,남자,2019.25,16
6874,유럽주계,여자,2019.25,14
6875,오세아니아주계,계,2019.25,1
6876,오세아니아주계,남자,2019.25,1
6877,오세아니아주계,여자,2019.25,0
6878,오세아니아주계,제3의성,2019.25,0
6879,아프리카주계,계,2019.25,76
6880,아프리카주계,남자,2019.25,72
6881,아프리카주계,여자,2019.25,4
6882,기타계,계,2019.25,0
6883,기타계,남자,2019.25,0
6884,기타계,여자,2019.25,0
6885,국적(지역)별(1),성별(1),2019.26,선원취업(E-10)
6886,총계,계,2019.26,17603
6887,총계,남자,2019.26,17591
6888,총계,여자,2019.26,12
6889,총계,제3의성,2019.26,0
6890,아시아주계,계,2019.26,17601
6891,아시아주계,남자,2019.26,17591
6892,아시아주계,여자,2019.26,10
6893,북아메리카주계,계,2019.26,0
6894,북아메리카주계,남자,2019.26,0
6895,북아메리카주계,여자,2019.26,0
6896,남아메리카주계,계,2019.26,0
6897,남아메리카주계,남자,2019.26,0
6898,남아메리카주계,여자,2019.26,0
6899,유럽주계,계,2019.26,2
6900,유럽주계,남자,2019.26,0
6901,유럽주계,여자,2019.26,2
6902,오세아니아주계,계,2019.26,0
6903,오세아니아주계,남자,2019.26,0
6904,오세아니아주계,여자,2019.26,0
6905,오세아니아주계,제3의성,2019.26,0
6906,아프리카주계,계,2019.26,0
6907,아프리카주계,남자,2019.26,0
6908,아프리카주계,여자,2019.26,0
6909,기타계,계,2019.26,0
6910,기타계,남자,2019.26,0
6911,기타계,여자,2019.26,0
6912,국적(지역)별(1),성별(1),2019.27,방문동거(F-1)
6913,총계,계,2019.27,122886
6914,총계,남자,2019.27,49756
6915,총계,여자,2019.27,73130
6916,총계,제3의성,2019.27,0
6917,아시아주계,계,2019.27,114947
6918,아시아주계,남자,2019.27,45842
6919,아시아주계,여자,2019.27,69105
6920,북아메리카주계,계,2019.27,1163
6921,북아메리카주계,남자,2019.27,793
6922,북아메리카주계,여자,2019.27,370
6923,남아메리카주계,계,2019.27,179
6924,남아메리카주계,남자,2019.27,82
6925,남아메리카주계,여자,2019.27,97
6926,유럽주계,계,2019.27,6227
6927,유럽주계,남자,2019.27,2872
6928,유럽주계,여자,2019.27,3355
6929,오세아니아주계,계,2019.27,71
6930,오세아니아주계,남자,2019.27,37
6931,오세아니아주계,여자,2019.27,34
6932,오세아니아주계,제3의성,2019.27,0
6933,아프리카주계,계,2019.27,204
6934,아프리카주계,남자,2019.27,93
6935,아프리카주계,여자,2019.27,111
6936,기타계,계,2019.27,95
6937,기타계,남자,2019.27,37
6938,기타계,여자,2019.27,58
6939,국적(지역)별(1),성별(1),2019.28,거주(F-2)
